	Transliteration	Normalized
2120	Hur-sag-ga-lam-ma	Hursaŋgalama[]PN
2121	Hur-ti	Hurti[]PN
2122	Hur-ti{ki}	Hurti[]SN
2123	Hur{ur}-ti{ki}	Hurti[]SN
2124	I-ba-a	Ibaa[]PN
2125	I-ba-ti	Ibati[]PN
2126	I-bi-iq-re-e-u2	Ibiqreʾu[]PN
2127	I-bi2	Ibi[]PN
2128	I-bi2-id-Er3-ra	IbidEra[]PN
2129	I-bi2-lu-lu	Ibilulu[]PN
2130	I-bi2-zu	Ibizu[]PN
2131	I-bi2-{d}ICKUR	I.bi₂.{d}IŠKUR[]PN
2132	I-bi2-{d}Ictaran	IbiIštaran[]PN
2133	I-bi2-{d}Istaran	IbiIstaran[]PN
2134	I-bi2-{d}Nu-muc-da	IbiNumušda[]PN
2135	I-bi2-{d}Suen	IbbiSuʾen[]RN
2136	I-ca-we-er	Išawer[]PN
2137	I-ca-wi-ir	Išawir[]PN
2138	I-car-IGI.CE3-{d}Suen	I.šar.IGI.ŠE₃.{d}Suʾen[]PN
2139	I-car-a-hi	Išarahi[]PN
2140	I-car-a-li2-ic-su2	Išarališsu[]PN
2141	I-car-be-li2	Išarbeli[]PN
2142	I-car-i3-li2	Išarili[]PN
2143	I-car-ki-in	Išarkin[]PN
2144	I-car-kur-ba-cum	Išarkurbašum[]PN
2145	I-car-li-bi	Išarlibi[]PN
2146	I-car-li-bur	Išarlibur[]PN
2147	I-car-pa2-da-AC	I.šar.pa₂.da.AŠ[]PN
2148	I-car-pa2-dan	Išarpadan[]PN
2149	I-car-pa2-dan-ka	Išarpadanka[]PN
2150	I-car-pa2-dan-ta	Išarpadan[]PN
2151	I-car-ra-ku-da-ac	Išarakudaš[]PN
2152	I-car-ra-ma-ac	Išaramaš[]PN
2153	I-car-ra-mac	Išaramaš[]PN
2154	I-car-ru-um	Išarum[]PN
2155	I-car-um	Išarum[]PN
2156	I-car-{d}Cu-{d}Suen	IšarŠuSuʾen[]PN
2157	I-car-{d}Cul-gi	IšarŠulgi[]PN
2158	I-ci-We-er	I.ši.We.er[]PN
2159	I-cim-{d}Cu-{d}Suen{ki}-me-ec2	IšimŠuSuʾenmeš[]SN
2160	I-cim-{d}Cul-gi	IšimŠulgi[]PN
2161	I-cim-{d}Cul-gi-ra	IšimŠulgira[]PN
2162	I-cim-{d}Cul-gi-ra-ta	IšimŠulgira[]PN
2163	I-cim-{d}Cul-gi{ki}	IšimŠulgi[]SN
2164	I-cim-{d}Cul-gi{ki}-me	IšimŠulgime[]SN
2165	I-cim-{d}Cul-gi{ki}-ra	IšimŠulgira[]SN
2166	I-cu-a-nu-um	Išuʾanum[]PN
2167	I-cu-dan	Išudan[]PN
2168	I-cum-ba-ni	Išumbani[]PN
2169	I-cum-ma{ki}	Išuma[]SN
2170	I-cur6{ki}	Išur[]SN
2171	I-da-cu	Idašu[]PN
2172	I-da-du	Idadu[]PN
2173	I-da-gu-ur	Idagur[]PN
2174	I-din-AK	I.din.AK[]PN
2175	I-din-DINGIR	I.din.DINGIR[]PN
2176	I-din-E2-a	IdinEa[]PN
2177	I-din-E2-a-ta	IdinEa[]PN
2178	I-din-E2-a-tal	IdinEatal[]PN
2179	I-din-Ec4-tar2	I.din.Eš₄.tar₂[]PN
2180	I-din-Er3-ra	IdinEra[]PN
2181	I-din-Er3-ra-ke4	IdinEra[]PN
2182	I-din-Er3-ra-ta	IdinEra[]PN
2183	I-din-I-cum	IdinIšum[]PN
2184	I-din-ni-TUG2	I.din.ni.TUG₂[]PN
2185	I-din-{d}Da-gan	IdinDagan[]PN
2186	I-din-{d}Da-gan-ce3	IdinDagan[]PN
2187	I-din-{d}En-lil2	IdinEnlil[]PN
2188	I-din-{d}ICKUR	I.din.{d}IŠKUR[]PN
2189	I-din-{d}ICKUR-ta	I.din.{d}IŠKUR[]PN
2190	I-din-{d}Suen	IdinSuʾen[]PN
2191	I-din-{d}Suen-ta	IdinSuʾen[]PN
2192	I-du-a	Iduʾa[]PN
2193	I-du-du-a-ta	Iduduʾa[]PN
2194	I-gal-ce-ru-mah	Igalšerumah[]PN
2195	I-gi-ru-mah	Igirumah[]PN
2196	I-gi4	Igi[]PN
2197	I-gi4-a	Igiʾa[]PN
2198	I-gi4-ha-lum	Igihalum[]PN
2199	I-gi4-ri-mah	Igirimah[]PN
2200	I-gi4-ru-mah	Igirumah[]PN
2201	I-gi4-ru-um	Igirum[]PN
2202	I-ib-a-bu	Iibabu[]PN
2203	I-ki-zu	Ikizu[]PN
2204	I-ku-mi-car	Ikumišar[]PN
2205	I-ku-mi-car-ta	Ikumišar[]PN
2206	I-ku-nu-um	Ikunum[]PN
2207	I-ku-num2	Ikunum[]PN
2208	I-ku-pi4-{d}UTU	I.ku.pi₄.{d}UTU[]PN
2209	I-ku-um-i-car	Ikumišar[]PN
2210	I-ku-um-mi-car	Ikumišar[]PN
2211	I-ku-un-KA-{d}Utu	I.ku.un.KA.{d}Utu[]PN
2212	I-la-a-bu-um	Ilabum[]PN
2213	I-la-ag-cu-qir	Ilagšuqir[]PN
2214	I-la-ag-ra-am	Ilagram[]PN
2215	I-la-bu-i-ga-du	Ilabuʾigadu[]PN
2216	I-la-bu-i-ga-tu	Ilabuʾigatu[]PN
2217	I-la-ca-ma-ar	Ilašamar[]PN
2218	I-la-ku	Ilaku[]PN
2219	I-me-er	Imer[]PN
2220	I-mi-DINGIR	I.mi.DINGIR[]PN
2221	I-mi-di-DINGIR	I.mi.di.DINGIR[]PN
2222	I-mi-id-DINGIR	I.mi.id.DINGIR[]PN
2223	I-mi-id-DINGIR-ta	I.mi.id.DINGIR[]PN
2224	I-mi-id-Ec4-tar2	I.mi.id.Eš₄.tar₂[]PN
2225	I-mi-id2-DINGIR	I.mi.id₂.DINGIR[]PN
2226	I-mi-ti	Imiti[]PN
2227	I-mi-{d}Suen	ImiSuʾen[]PN
2228	I-mi-{d}Suen-ce3	ImiSuʾen[]PN
2229	I-mun{ki}	Imun[]SN
2230	I-na-ba-nu-um	Inabanum[]PN
2231	I-ni-iq-re-e-u2	Iniqreʾu[]PN
2232	I-pa2-li2-is	Ipalis[]PN
2233	I-pa2-li2-is-ta	Ipalis[]PN
2234	I-pi2-iq-DINGIR	I.pi₂.iq.DINGIR[]PN
2235	I-pi2-iq-na-ni-ta	Ipiqnani[]PN
2236	I-pi5-iq-Er3-ra	IpiqEra[]PN
2237	I-pi5-iq-e2-a	Ipiqeʾa[]PN
2238	I-pi5-iq-na-nu-um	Ipiqnanum[]PN
2239	I-ra-am-{d}Da-gan	IramDagan[]PN
2240	I-re-bu-um	Irebum[]PN
2241	I-re-eb	Ireb[]PN
2242	I-re-eb-um	Irebum[]PN
2243	I-re-eb2	Ireb[]PN
2244	I-ri-bu-um	Iribum[]PN
2245	I-ri-ih-i3-lum	Irihilum[]PN
2246	I-ri-pu-um	Iripum[]PN
2247	I-ri2-a-bu-um	Iriʾabum[]PN
2248	I-sa3-ri-ik	Isarik[]PN
2249	I-sa3-ri-ik-ta	Isarik[]PN
2250	I-sa3-ri2-ik	Isarik[]PN
2251	I-sar-kur-ba-ac	Isarkurbaš[]PN
2252	I-su-a-ri-ik	Isuʾarik[]PN
2253	I-su-ri2-iq	Isuriq[]PN
2254	I-su2-a-ri-iq-ta	Isuʾariq[]PN
2255	I-syur-e-li	Iṣureli[]PN
2256	I-syur-i3-li2	Iṣurili[]PN
2257	I-ta-e3-a	Itaʾeʾa[]PN
2258	I-ta2-ra-aq-i3-li2	Itaraqili[]PN
2259	I-ti	Iti[]PN
2260	I-ti-A-cur5{ki}	ItiAšur[]SN
2261	I-ti-E2-a	ItiEa[]PN
2262	I-ti-E2-a-ta	ItiEa[]PN
2263	I-ti-E3-a	I.ti.E₃.a[]PN
2264	I-ti-Ec4-tar2	I.ti.Eš₄.tar₂[]PN
2265	I-ti-Er3-ra	ItiEra[]PN
2266	I-ti-Er3-ra-ka	ItiEraka[]PN
2267	I-ti-Er3-ra-ta	ItiEra[]PN
2268	I-ti-I-cum	ItiIšum[]PN
2269	I-ti-a	Itiʾa[]PN
2270	I-ti-cu-lum	Itišulum[]PN
2271	I-ti-ga	Itiga[]PN
2272	I-ti-ib-ci-na-at	Itibšinat[]PN
2273	I-ti-ib-ci2-na-at	Itibšinat[]PN
2274	I-ti-lum	Itilum[]PN
2275	I-ti-na	Itina[]PN
2276	I-ti-su	Itisu[]PN
2277	I-ti-ti	Ititi[]PN
2278	I-ti-ti-a	Ititiʾa[]PN
2279	I-ti-zu	Itizu[]PN
2280	I-ti-zu-mu	Itizuŋu[]PN
2281	I-ti-{d}Da-gan	ItiDagan[]PN
2282	I-ti-{d}ICKUR	I.ti.{d}IŠKUR[]PN
2283	I-ti-{d}Suen	ItiSuʾen[]PN
2284	I-ti-{d}Suen-ta	ItiSuʾen[]PN
2285	I-ti2-Er3-ra	ItiEra[]PN
2286	I-tib-ci-na-at	Itibšinat[]PN
2287	I-tib-ci2-na-at	Itibšinat[]PN
2288	I-tib{ib}-ci2-na-at	Itibšinat[]PN
2289	I-tu-a	Ituʾa[]PN
2290	I-tu-ki-in	Itukin[]PN
2291	I-tu-la-ni	Itulani[]PN
2292	I-tu-la-ni-ta	Itulani[]PN
2293	I-tu-ri-a	Ituriʾa[]PN
2294	I-tu-ru-um	Iturum[]PN
2295	I-tu-ru-um-ta	Iturum[]PN
2296	I-tu-tu-a	Itutuʾa[]PN
2297	I-tu-tu-a-ta	Itutuʾa[]PN
2298	I-tur2-DINGIR	I.tur₂.DINGIR[]PN
2299	I-tyur-i3-li2	Iṭurili[]PN
2300	I-za-nu-um	Izanum[]PN
2301	I-za-num2	Izanum[]PN
2302	I-zi-a-ri2-ik	Iziʾarik[]PN
2303	I-zi-in-Er3-ra	IzinEra[]PN
2304	I-zi-in-{d}Da-gan	IzinDagan[]PN
2305	I-zu-a	Izuʾa[]PN
2306	I-zu-a-ri2-ik	Izuʾarik[]PN
2307	I-zu-ri2-da-ah	Izuridah[]PN
2308	I-zu-sa-bar	Izusabar[]PN
2309	I-zu-sa-bar-ta	Izusabar[]PN
2310	I-zu-zu	Izuzu[]PN
2311	I3-a-ab-ru{ki}	Iabru[]SN
2312	I3-a-ma-ti-um	Iamatiʾum[]PN
2313	I3-a-ma-ti-um{ki}	Iamatiʾum[]SN
2314	I3-a-mu-tum	Iamutum[]PN
2315	I3-ab-ru{ki}	Iabru[]SN
2316	I3-at-ti-um	Iatiʾum[]PN
2317	I3-ba-ba	Ibaba[]PN
2318	I3-ce-bu	Išebu[]PN
2319	I3-cu-dan	Išudan[]PN
2320	I3-cum-ma-la-ak	Išumalak[]PN
2321	I3-da-ga	Idaga[]PN
2322	I3-dur-DINGIR	I₃.dur.DINGIR[]PN
2323	I3-gi	Igi[]PN
2324	I3-la-bu-i3-ga-du	Ilabuʾigadu[]PN
2325	I3-la-lum	Ilalum[]PN
2326	I3-la-lum-ta	Ilalum[]PN
2327	I3-la-ti	Ilati[]PN
2328	I3-lal3	Ilal[]PN
2329	I3-lal3-lum	Ilalum[]PN
2330	I3-lal3-lum-ce3	Ilalum[]PN
2331	I3-lal3-lum-ta	Ilalum[]PN
2332	I3-lal3-lum{um}	Ilalum[]PN
2333	I3-li2-AN.DUL3	I₃.li₂.AN.DUL₃[]PN
2334	I3-li2-AN.DUL3-ta	I₃.li₂.AN.DUL₃[]PN
2335	I3-li2-KAL	I₃.li₂.KAL[]PN
2336	I3-li2-MU	I₃.li₂.MU[]PN
2337	I3-li2-MU-ta	I₃.li₂.MU[]PN
2338	I3-li2-SA6-tu	I₃.li₂.SA₆.tu[]PN
2339	I3-li2-TAB.BA	I₃.li₂.TAB.BA[]PN
2340	I3-li2-a	Iliʾa[]PN
2341	I3-li2-a-hu	Iliʾahu[]PN
2342	I3-li2-a-hum-ta	Iliʾahum[]PN
2343	I3-li2-a-ti	Iliʾati[]PN
2344	I3-li2-ac-ra-ni	Iliʾašrani[]PN
2345	I3-li2-ac2-ra-ni	Iliʾašrani[]PN
2346	I3-li2-ba-ni	Ilibani[]PN
2347	I3-li2-be-li2	Ilibeli[]PN
2348	I3-li2-i-din-nam	Ilidinam[]PN
2349	I3-li2-ic-ma-ni	Ilišmani[]PN
2350	I3-li2-ic-ti-kal2	Ilištikal[]PN
2351	I3-li2-ic-ti-kal2-ta	Ilištikal[]PN
2352	I3-li2-mah-ri	Ilimahri[]PN
2353	I3-li2-mah-ri2	Ilimahri[]PN
2354	I3-li2-mi-la-at-ta	Ilimilat[]PN
2355	I3-li2-mi-ti	Ilimiti[]PN
2356	I3-li2-mi-ti-ta	Ilimiti[]PN
2357	I3-li2-sa-tu	Ilisatu[]PN
2358	I3-li2-syi2-li2	Iliṣili[]PN
2359	I3-li2-zi-li2	Ilizili[]PN
2360	I3-li2-zi2-li2	Ilizili[]PN
2361	I3-li2-{d}Da-gan	IliDagan[]PN
2362	I3-lum-a-bu-um	Ilumabum[]PN
2363	I3-lum-da-mi-nu-um	Ilumdaminum[]PN
2364	I3-lum-ma	Iluma[]PN
2365	I3-lum-ma-ma	Ilumama[]PN
2366	I3-na-ze2-ir	Inazeʾir[]PN
2367	I3-pa3-da	Ipada[]PN
2368	I3-sa6-ga	Isaga[]PN
2369	I3-sa6-ga-ce3	Isaga[]PN
2370	I3-sa6-ga-ta	Isaga[]PN
2371	I3-sa6-sa6	Isagsag[]PN
2372	I3-sa6-sa6-ga	Isagsaga[]PN
2373	I3-si-{ki}-ce3	Isi[]SN
2374	I3-syur-{d}Suen-ta	IṣurSuʾen[]PN
2375	I3-ti-Er3-ra	ItiEra[]PN
2376	I3-tu-a	Ituʾa[]PN
2377	I3-u3-ca-na-ag2	Iušanaŋ[]PN
2378	I3-zi-na	Izina[]PN
2379	I3-zi-nu-ri	Izinuri[]PN
2380	I7-lu2-ru-gu2	Ilurugu[]PN
2381	I7-lu2-ru-gu2-ce3	Ilurugu[]PN
2382	I7-lu2-ru-gu2-ta	Ilurugu[]PN
2383	I7-lugal-ka-ce3	Ilugalka[]PN
2384	IC-ha-u3	IŠ.ha.u₃[]PN
2385	IC-pa2-tal	IŠ.pa₂.tal[]PN
2386	IDINGIRl3-su-ra-bi	IDINGIRl₃.su.ra.bi[]PN
2387	IG-da-u3	IG.da.u₃[]PN
2388	IGI-in-gi4	IGI.in.gi₄[]PN
2389	IGI.ERIM-am3	IGI.ERIM.am₃[]PN
2390	IGI.ERIM-us2	IGI.ERIM.us₂[]PN
2391	IM-da-a2-ke4	IM.da.a₂[]PN
2392	INIM-an-nu-ni-tum-ce3	INIM.an.nu.ni.tum[]PN
2393	Ia3-a-ab-ra-at	Iaabrat[]PN
2394	Ia3-a-da-az	Iadaz[]PN
2395	Ia3-a-ma-du2	Iamadu[]PN
2396	Ia3-ab-ra-at	Iabrat[]PN
2397	Ia3-ab-ra-at{ki}	Iabrat[]SN
2398	Ia3-ab-ra-tum	Iabratum[]PN
2399	Ia3-ab-ru	Iabru[]PN
2400	Ia3-ab-ru{ki}	Iabru[]SN
2401	Ia3-ab-ti	Iabti[]PN
2402	Ia3-ab-ti-um	Iabtiʾum[]PN
2403	Ia3-bi-bu-um{ki}	Iabibum[]SN
2404	Ia3-bi2-LU{ki}	Ia₃.bi₂.LU{ki}[]SN
2405	Ia3-ci-i3-lum	Iašilum[]PN
2406	Ia3-ci-li-im	Iašilim[]PN
2407	Ia3-da-u3{ki}	Iadaʾu[]SN
2408	Ib-ce-ka-ta	Ibšeka[]PN
2409	Ib-ci-KA	Ib.ši.KA[]PN
2410	Ib-ci-in	Ibšin[]PN
2411	Ib-da-at	Ibdat[]PN
2412	Ib-da-ti	Ibdati[]PN
2413	Ib-gal	Ibgal[]PN
2414	Ib-ni-AN	Ib.ni.AN[]PN
2415	Ib-ni-Cu-{d}Suen	Ib.ni.Šu.{d}Suʾen[]PN
2416	Ib-ni-DINGIR	Ib.ni.DINGIR[]PN
2417	Ib-ni-DINGIR-ta	Ib.ni.DINGIR[]PN
2418	Ib-ni-e-bi-ih-ta	Ibniʾebih[]PN
2419	Ib-ni-ku-bu-um	Ibnikubum[]PN
2420	Ib-ni-{d}Cul-gi	IbniŠulgi[]PN
2421	Ib-ni-{d}ICKUR	Ib.ni.{d}IŠKUR[]PN
2422	Ib-ni-{d}Mar-tu	IbniMartu[]PN
2423	Ib-ni-{d}Suen	IbniSuʾen[]PN
2424	Ib-ni-{d}Suen-ta	IbniSuʾen[]PN
2425	Ib2-ta-ab-pa-e3	Ibtabpaʾe[]PN
2426	Ic-bu-ga-ra-ta	Išbugara[]PN
2427	Ic-du	Išdu[]PN
2428	Ic-me-DINGIR	Iš.me.DINGIR[]PN
2429	Ic-me-DINGIR-ta	Iš.me.DINGIR[]PN
2430	Ic-me-E2-a	IšmeEa[]PN
2431	Ic-me-Er3-ra	IšmeEra[]PN
2432	Ic-me-{d}Da-gan	IšmeDagan[]PN
2433	Ic-me-{d}Istaran	IšmeIstaran[]PN
2434	Ic-me-{d}Nin-tu	IšmeNintu[]PN
2435	Ic-pu-ga-ru	Išpugaru[]PN
2436	Ic8-tar2-il-cu	Ištarilšu[]PN
2437	Ic8-tar2-nu-ri	Ištarnuri[]PN
2438	Ictar-DINGIR-cu-ta	Ištar.DINGIR.šu[]PN
2439	Ictar-al-cu	Ištaralšu[]PN
2440	Id-da-a	Idaa[]PN
2441	Id-da-a-ce3	Idaa[]PN
2442	Id-da-a-ka	Idaka[]PN
2443	Id-da-da	Idada[]PN
2444	Id-din-Ec4-tar2	Id.din.Eš₄.tar₂[]PN
2445	Id-ha-ba-tal	Idhabatal[]PN
2446	Id-hi-ba-tal	Idhibatal[]PN
2447	Id-ni-in-{d}Suen	IdninSuʾen[]PN
2448	Idem	Idem[]PN
2449	Ig-mu-lum	Igmulum[]PN
2450	Ig-mul-{d}Er3-ra	IgmulEra[]PN
2451	Igi-AN-ce3	Igi.AN[]PN
2452	Igi-AN-ki	Igi.AN.ki[]PN
2453	Igi-an-na-ke4-zu	Igiʾanakezu[]PN
2454	Igi-dingir-ce3	Igidiŋir[]PN
2455	Igi-ha-lum	Igihalum[]PN
2456	Igi-sa6-sa6	Igisagsag[]PN
2457	Igi-sa6-sa6-ga	Igisagsaga[]PN
2458	Igi-{d}Cara2	IgiŠara[]PN
2459	Igi-{d}Cara2-ce3	IgiŠara[]PN
2460	Igi-{d}En-lil2-ce3	IgiEnlil[]PN
2461	Igi-{d}En-lil2-ce3-ta	IgiEnlil[]PN
2462	Igi-{d}En-lil2-la2-ce3	IgiEnlila[]PN
2463	Igi-{d}En-lil2-la2-ta	IgiEnlila[]PN
2464	Igi{gi4}-ha-lum	Igihalum[]PN
2465	Igi{gi4}-ru-mah	Igirumah[]PN
2466	Ih-ta2-na-sasa3-su2-nu-ut	Ihtanasasasunut[]PN
2467	Ik-bu-sum2	Ikbusum[]PN
2468	Ik-cu-dum	Ikšudum[]PN
2469	Il-cu-mu-da-ri-cu	Ilšumudarišu[]PN
2470	Il-la-ti-a-ta	Ilatiʾa[]PN
2471	Im-da-HI	Im.da.HI[]PN
2472	Im-lik-E2-a	ImlikEa[]PN
2473	Im-me-er	Imer[]PN
2474	Im-me-er-ta	Imer[]PN
2475	Im-ta-ta	Imta[]PN
2476	Im-ti-dam	Imtidam[]PN
2477	Im-ti-dam-ce3	Imtidam[]PN
2478	Im-ti-dam-ta	Imtidam[]PN
2479	In-ci-We-er	In.ši.We.er[]PN
2480	In-ci{ki}	Inši[]SN
2481	In-da-a	Indaa[]PN
2482	In-da-a-ta	Indaa[]PN
2483	In-da-da	Indada[]PN
2484	In-da-da-pi	Indadapi[]PN
2485	In-da-da-pi2	Indadapi[]PN
2486	In-gi-mu-um	Ingimum[]PN
2487	In-gu-du	Ingudu[]PN
2488	In-na-e3	Inaʾe[]PN
2489	In-na-ti	Inati[]PN
2490	In-nu-ha	Inuha[]PN
2491	In-nu-ri	Inuri[]PN
2492	In-nu-uc	Inuš[]PN
2493	In-ta-UD.DU-a	In.ta.UD.DU.a[]PN
2494	In-ta-UD.DU-a-ta	In.ta.UD.DU.a[]PN
2495	In-ta-e-a-ta	Intaʾeʾa[]PN
2496	In-ta-e3	Intaʾe[]PN
2497	In-ta-e3-a	Intaʾeʾa[]PN
2498	In-ta-e3-a-ka	Intaʾeʾaka[]PN
2499	In-ta-e3-a-ra	Intaʾeʾara[]PN
2500	In-ta-e3-a-ta	Intaʾeʾa[]PN
2501	In-ta-e3-ta	Intaʾe[]PN
2502	In-ta-e3:a-ta	Intaʾeʾa[]PN
2503	In-za-mu	Inzaŋu[]PN
2504	In-za-mu-ta	Inzaŋu[]PN
2505	In-zu-a-ta	Inzuʾa[]PN
2506	In-zu-zu	Inzuzu[]PN
2507	Inim-ku3	Inimkug[]PN
2508	Inim-ku3-ga	Inimkuga[]PN
2509	Inim-ma-an-ni	Inimani[]PN
2510	Inim-ma-an-ni-zi	Inimanizi[]PN
2511	Inim-ma-ni-zi	Inimanizi[]PN
2512	Inim-sa6	Inimsag[]PN
2513	Inim-sa6-ta	Inimsag[]PN
2514	Inim-zu-ha-ra-kal	Inimzuharakal[]PN
2515	Inim-{d}Ba-u2	InimBaʾu[]PN
2516	Inim-{d}Cara2	InimŠara[]PN
2517	Inim-{d}Cara2-ta	InimŠara[]PN
2518	Inim-{d}Dumu-zi-da	InimDumuzida[]PN
2519	Inim-{d}Gu-la	InimGula[]PN
2520	Inim-{d}Inanna	InimInana[]PN
2521	Inim-{d}Inanna-ta	InimInana[]PN
2522	Inim-{d}Nanna	InimNana[]PN
2523	Inim-{d}Nanna-ka	InimNanaka[]PN
2524	Inim-{d}Nanna-ta	InimNana[]PN
2525	Inim-{d}Nanna-zu	InimNanazu[]PN
2526	Inim-{d}Nin-lil2-la2'	InimNinlila'[]PN
2527	Ip-hu-ha	Iphuha[]PN
2528	Ip-hur	Iphur[]PN
2529	Ip-hur-ta	Iphur[]PN
2530	Ip-ti-DINGIR	Ip.ti.DINGIR[]PN
2531	Iq-bi-DINGIR-ma	Iq.bi.DINGIR.ma[]PN
2532	Iq-bi2-DINGIR	Iq.bi₂.DINGIR[]PN
2533	Iq-bi2-DINGIR-ma	Iq.bi₂.DINGIR.ma[]PN
2534	Ir-DU-a	Ir.DU.a[]PN
2535	Ir-HI-{d}Mar-tu	Ir.HI.{d}Mar.tu[]PN
2536	Ir-ha-an	Irhan[]PN
2537	Ir-hi-i3-lum	Irhilum[]PN
2538	Ir-ib2-DINGIR-cu	Ir.ib₂.DINGIR.šu[]PN
2539	Ir11-re-eb	Ireb[]PN
2540	Ir3-cu-ti-DINGIR	Ir₃.šu.ti.DINGIR[]PN
2541	Ir3-ib	Irib[]PN
2542	Ir3-ib-DINGIR	Ir₃.ib.DINGIR[]PN
2543	Ir3-pa2-dan-ta	Irpadan[]PN
2544	Ir3-re-eb	Ireb[]PN
2545	Ir3-re-eb-ta	Ireb[]PN
2546	Ir3-re-eb2	Ireb[]PN
2547	Ir3-tum-il-cu	Irtumilšu[]PN
2548	Isin2{si.ki}	Isin{si.ki}[]PN
2549	Isin2{si.ki}-ce3	Isin{si.ki}[]PN
2550	Isin2{si.ki}-ke4-ne	Isin{si.ki}kene[]PN
2551	Isin2{si.ki}-me	Isin{si.ki}me[]PN
2552	Isin2{si.ki}-ta	Isin{si.ki}[]PN
2553	Isin2{si}-na{ki}	Isinna[]SN
2554	Isin2{si}-na{ki}-me	Isinname[]SN
2555	Isin2{si}{ki}	Isin[]SN
2556	It-hi-pa2-tal	Ithipatal[]PN
2557	It-ra-aq-i3-li2	Itraqili[]PN
2558	Iti	Iti[]PN
2559	Iz-bu-um	Izbum[]PN
2560	KA-Er3-ra	KA.Er₃.ra[]PN
2561	KA-bil2-ce3	KA.bil₂[]PN
2562	KA-ca	KA.ša[]PN
2563	KA-ga-li-ta	KA.ga.li[]PN
2564	KA-gal	KA.gal[]PN
2565	KA-ge-na-ta	KA.ge.na[]PN
2566	KA-gu-a	KA.gu.a[]PN
2567	KA-la-mu	KA.la.ŋu₁₀[]PN
2568	KA-la2-a	KA.la₂.a[]PN
2569	KA-me-dingir	KA.me.diŋir[]PN
2570	KA-ra	KA.ra[]PN
2571	KA-sa6-mu	KA.sag₉.ŋu₁₀[]PN
2572	KA-sahar-ra{ki}	KA.sahar.ra{ki}[]SN
2573	KA-sahar{ki}	KA.sahar{ki}[]SN
2574	KA-sahar{ki}-e-ne	KA.sahar{ki}.e.ne[]SN
2575	KA-sahar{ki}-ke4-ne-ta	KA.sahar{ki}.ke₄.ne[]SN
2576	KA-sahar{ki}-ta	KA.sahar{ki}[]SN
2577	KA-ta	KA[]PN
2578	KA-ta-KU.KU	KA.ta.KU.KU[]PN
2579	KA-u2-KA	KA.u₂.KA[]PN
2580	KA-um-wa-qar	KA.um.wa.qar[]PN
2581	KA.NE-ce3	KA.NE[]PN
2582	KA.NU-ta	KA.NU[]PN
2583	KAB-temen-na-ta	KAB.temen.na[]PN
2584	KAC-da-dun{ki}	KAŠ.da.dun{ki}[]SN
2585	KAL-bi-si	KAL.bi.si[]PN
2586	KAL-ca-cum	KAL.ša.šum[]PN
2587	KAL-da-har	KAL.da.har[]PN
2588	KAL-i3-li2	KAL.i₃.li₂[]PN
2589	KAL-i3-li2-ta	KAL.i₃.li₂[]PN
2590	KAL-ta2-ah-ri	KAL.ta₂.ah.ri[]PN
2591	KAL-u2-a-ta	KAL.u₂.a[]PN
2592	KAL-{d}Amar-{d}Suen	KAL.{d}Amar.{d}Suʾen[]PN
2593	KAL-{d}Cul-gi	KAL.{d}Šul.gi[]PN
2594	KAL-{d}Cul-gi-ta	KAL.{d}Šul.gi[]PN
2595	KAL-{d}Mar-tu	KAL.{d}Mar.tu[]PN
2596	KAL.LA-ah	KAL.LA.ah[]PN
2597	KAL.LA-ma-AD	KAL.LA.ma.AD[]PN
2598	KAS2-ta	KAS₂[]PN
2599	KAxCA	KAxŠA[]PN
2600	KAxCA-KAxCA	KAxŠA.KAxŠA[]PN
2601	KAxDU	KAxDU[]PN
2602	KAxKAR2	KAxKAR₂[]PN
2603	KAxNIG2	KAxNIG₂[]PN
2604	KAxX	KAxX[]PN
2605	KI-KAL{ki}	KI.KAL{ki}[]SN
2606	KI-gu7	KI.gu₇[]PN
2607	KI-ka	KI.ka[]PN
2608	KI.AN{ki}	KI.AN{ki}[]SN
2609	KI.KAL{ki}	KI.KAL{ki}[]SN
2610	KI.LU.UB2-bu	KI.LU.UB₂.bu[]PN
2611	KIC-lam	KIŠ.lam[]PN
2612	KIN.KIN-da	KIN.KIN.da[]PN
2613	KU-KU-ba-ni	KU.KU.ba.ni[]PN
2614	KU-ba-ba-e	KU.ba.ba.e[]PN
2615	KU-ba-e	KU.ba.e[]PN
2616	KU-da-ti	KU.da.ti[]PN
2617	KU-ni-zu	KU.ni.zu[]PN
2618	KU.KU-ce3	KU.KU[]PN
2619	KU.NI-ta	KU.NI[]PN
2620	KUR-at-i3-li2-ta	KUR.at.i₃.li₂[]PN
2621	KUerased	KUerased[]PN
2622	Ka-gal-la-ti-a	Kagalatiʾa[]PN
2623	Ka-lu-um	Kalum[]PN
2624	Ka-tar	Katar[]PN
2625	Ka-tar-ni	Katarni[]PN
2626	Ka-tar-ta	Katar[]PN
2627	Ka-zal-lu	Kazalu[]PN
2628	Ka-zal-lu-ki	Kazaluki[]PN
2629	Ka-zal-lu-ta	Kazalu[]PN
2630	Ka-zal-lu{ki}	Kazalu[]SN
2631	Ka-zal-lu{ki}-ce3	Kazalu[]SN
2632	Ka-zal-lu{ki}-ka	Kazaluka[]SN
2633	Ka-zal-lu{ki}-ka-ke4	Kazaluka[]SN
2634	Ka-zal-lu{ki}-ta	Kazalu[]SN
2635	Ka5{a}	Ka[]PN
