	Transliteration	Normalized
20760	Puzur4-ab-bi	Puzurabi[]PN
20761	Puzur4-am	Puzuram[]PN
20762	Puzur4-an-da	Puzuranda[]PN
20763	Puzur4-aš-bar-ra	Puzurašbara[]PN
20764	Puzur4-ba-ab	Puzurbab[]PN
20765	Puzur4-ba-ba-az	Puzurbabaz[]PN
20766	Puzur4-ba-du	Puzurbadu[]PN
20767	Puzur4-ba-ni	Puzurbani[]PN
20768	Puzur4-bar-gir3	Puzurbarŋiri[]PN
20769	Puzur4-be-li2	Puzurbeli[]PN
20770	Puzur4-bi-u2	Puzurbiʾu[]PN
20771	Puzur4-da	Puzurda[]PN
20772	Puzur4-da-gan	Puzurdagan[]PN
20773	Puzur4-da-gan-na	Puzurdagana[]PN
20774	Puzur4-du-du	Puzurdudu[]PN
20775	Puzur4-du11-a	Puzurduga[]PN
20776	Puzur4-du11-ga	Puzurduga[]PN
20777	Puzur4-dun-ne2	Puzurdune[]PN
20778	Puzur4-e-a	Puzureʾa[]PN
20779	Puzur4-e2-gal	Puzuregal[]PN
20780	Puzur4-e2-kur-ru	Puzurekuru[]PN
20781	Puzur4-e3	Puzure[]PN
20782	Puzur4-e3-a	Puzureʾa[]PN
20783	Puzur4-er3-ra	Puzurera[]PN
20784	Puzur4-eš-tar2	Puzureštar[]PN
20785	Puzur4-eš18-dar	Puzurešdar[]PN
20786	Puzur4-eš18-tar2	Puzureštar[]PN
20787	Puzur4-eš4-tar2	Puzureštar[]PN
20788	Puzur4-eš8-tar2	Puzureštar[]PN
20789	Puzur4-ga	Puzurga[]PN
20790	Puzur4-ga-ar	Puzurgar[]PN
20791	Puzur4-ha-A.AN.NI	Puzur₄.ha.A.AN.NI[]PN
20792	Puzur4-ha-am3	Puzurham[]PN
20793	Puzur4-ha-am3-ma-še3	Puzurhama[]PN
20794	Puzur4-ha-ia3	Puzurhaʾiʾa[]PN
20795	Puzur4-ha-li	Puzurhali[]PN
20796	Puzur4-ha-lum	Puzurhalum[]PN
20797	Puzur4-ha-mi	Puzurhami[]PN
20798	Puzur4-ha-num2	Puzurhanum[]PN
20799	Puzur4-ha-ri	Puzurhari[]PN
20800	Puzur4-hi-num2	Puzurhinum[]PN
20801	Puzur4-i3-li2	Puzurili[]PN
20802	Puzur4-i3-li2-me	Puzurilime[]PN
20803	Puzur4-i3-li2-ta	Puzurili[]PN
20804	Puzur4-i3-šar	Puzurišar[]PN
20805	Puzur4-ia3-a	Puzuriʾaa[]PN
20806	Puzur4-ig-mu	Puzurigŋu[]PN
20807	Puzur4-iš	Puzuriš[]PN
20808	Puzur4-iš-	Puzuriš[]PN
20809	Puzur4-iš-Da-GIM	Puzur₄.iš.Da.GIM[]PN
20810	Puzur4-iš-Da-gan	Puzur₄.iš.Da.gan[]PN
20811	Puzur4-iš-{d}	Puzuriš[]PN
20812	Puzur4-iš-{d}Da-gan	PuzurišDagan[]PN
20813	Puzur4-ka-tar	Puzurkatar[]PN
20814	Puzur4-kal-la	Puzurkala[]PN
20815	Puzur4-kal2-a-ta	Puzurkala[]PN
20816	Puzur4-ki-iš	Puzurkiš[]PN
20817	Puzur4-ki-na-a	Puzurkinaa[]PN
20818	Puzur4-ki-ni	Puzurkini[]PN
20819	Puzur4-ku-bi	Puzurkubi[]PN
20820	Puzur4-ku-bi2	Puzurkubi[]PN
20821	Puzur4-ku-ku	Puzurkuku[]PN
20822	Puzur4-la-al	Puzurlal[]PN
20823	Puzur4-la-ba	Puzurlaba[]PN
20824	Puzur4-la-lum	Puzurlalum[]PN
20825	Puzur4-li	Puzurli[]PN
20826	Puzur4-lu-lu	Puzurlulu[]PN
20827	Puzur4-lu-ni	Puzurluni[]PN
20828	Puzur4-lugal	Puzurlugal[]PN
20829	Puzur4-lum	Puzurlum[]PN
20830	Puzur4-ma-am3	Puzurmam[]PN
20831	Puzur4-ma-ba	Puzurmaba[]PN
20832	Puzur4-ma-ma	Puzurmama[]PN
20833	Puzur4-me-a	Puzurmeʾa[]PN
20834	Puzur4-me-me	Puzurmeme[]PN
20835	Puzur4-me-šu	Puzurmešu[]PN
20836	Puzur4-mi-šar	Puzurmišar[]PN
20837	Puzur4-na-a	Puzurnaa[]PN
20838	Puzur4-na-ab	Puzurnab[]PN
20839	Puzur4-na-ab-ta	Puzurnab[]PN
20840	Puzur4-na-me	Puzurname[]PN
20841	Puzur4-ni	Puzurni[]PN
20842	Puzur4-ni-Eš4-tar2	Puzur₄.ni.Eš₄.tar₂[]PN
20843	Puzur4-pa-e3	Puzurpaʾe[]PN
20844	Puzur4-ra	Puzura[]PN
20845	Puzur4-ra-a-bi2	Puzurabi[]PN
20846	Puzur4-ra-bi	Puzurabi[]PN
20847	Puzur4-ra-bi2	Puzurabi[]PN
20848	Puzur4-ra-ni	Puzurani[]PN
20849	Puzur4-ra-ši	Puzuraši[]PN
20850	Puzur4-ri	Puzuri[]PN
20851	Puzur4-ri-iš-{d}Da-gan{ki}	PuzurišDagan[]SN
20852	Puzur4-ri2-li2	Puzurili[]PN
20853	Puzur4-rum	Puzurum[]PN
20854	Puzur4-si-mu-ut	Puzursimut[]PN
20855	Puzur4-su2	Puzursu[]PN
20856	Puzur4-sur-ra	Puzursura[]PN
20857	Puzur4-tab-nu-um	Puzurtabnum[]PN
20858	Puzur4-tu-tu	Puzurtutu[]PN
20859	Puzur4-u-a	Puzuruʾa[]PN
20860	Puzur4-u-a-še3	Puzuruʾa[]PN
20861	Puzur4-u2-gu-ur	Puzurugur[]PN
20862	Puzur4-u2-ša	Puzuruša[]PN
20863	Puzur4-u3	Puzuru[]PN
20864	Puzur4-u3-gur	Puzurugur[]PN
20865	Puzur4-u4-da	Puzuruda[]PN
20866	Puzur4-um	Puzurum[]PN
20867	Puzur4-ur-lul	Puzururlul[]PN
20868	Puzur4-ze2-ra-aš	Puzurzeraš[]PN
20869	Puzur4-zu	Puzurzu[]PN
20870	Puzur4-zu-ta	Puzurzu[]PN
20871	Puzur4-{aš}Aš7-gi4	Puzur₄.{aš}Aš₇.gi₄[]PN
20872	Puzur4-{aš}Aš7-gi4{ki}	Puzur₄.{aš}Aš₇.gi₄{ki}[]SN
20873	Puzur4-{d.aš}Aš7-gi4	Puzur₄.{d.aš}Aš₇.gi₄[]PN
20874	Puzur4-{d}Adad-ta	PuzurAdad[]PN
20875	Puzur4-{d}Amar-{d}Suen	PuzurAmarSuʾen[]PN
20876	Puzur4-{d}Aš3-gi5	PuzurAšgi[]PN
20877	Puzur4-{d}Aš7-gi4	PuzurAšgi[]PN
20878	Puzur4-{d}Aš7-gi5	PuzurAšgi[]PN
20879	Puzur4-{d}Ba-u2	PuzurBaʾu[]PN
20880	Puzur4-{d}DUN	Puzur₄.{d}DUN[]PN
20881	Puzur4-{d}Da	PuzurDa[]PN
20882	Puzur4-{d}Da-	PuzurDa[]PN
20883	Puzur4-{d}Da-gan	PuzurDagan[]PN
20884	Puzur4-{d}Da-gan-ki	PuzurDaganki[]PN
20885	Puzur4-{d}Da-gan-ta	PuzurDagan[]PN
20886	Puzur4-{d}Da-gan{an.ki}-še3	Puzur{d}Dagan{an.ki}[]PN
20887	Puzur4-{d}Da-gan{ki}	PuzurDagan[]SN
20888	Puzur4-{d}Dumu-zi	PuzurDumuzi[]PN
20889	Puzur4-{d}En-ki	PuzurEnki[]PN
20890	Puzur4-{d}En-lil2	PuzurEnlil[]PN
20891	Puzur4-{d}En-lil2-da	PuzurEnlilda[]PN
20892	Puzur4-{d}En-lil2-i3-zu	PuzurEnlilizu[]PN
20893	Puzur4-{d}En-lil2-la2	PuzurEnlila[]PN
20894	Puzur4-{d}En-lil2-la2-ta	PuzurEnlila[]PN
20895	Puzur4-{d}En-lil2-ta	PuzurEnlil[]PN
20896	Puzur4-{d}Er3-ra	PuzurEra[]PN
20897	Puzur4-{d}Er3-ra-še3	PuzurEra[]PN
20898	Puzur4-{d}Erim4	PuzurErim[]PN
20899	Puzur4-{d}Eš4-tar2	PuzurEštar[]PN
20900	Puzur4-{d}GIR3	Puzur₄.{d}GIR₃[]PN
20901	Puzur4-{d}GIŠ×UD	Puzur₄.{d}GIŠ×UD[]PN
20902	Puzur4-{d}GIŠ×X	Puzur₄.{d}GIŠ×X[]PN
20903	Puzur4-{d}Ha-ia3	PuzurHaʾiʾa[]PN
20904	Puzur4-{d}Ha-mi	PuzurHami[]PN
20905	Puzur4-{d}INANNA	Puzur₄.{d}INANNA[]PN
20906	Puzur4-{d}INANNA-ke4	Puzur₄.{d}INANNA[]PN
20907	Puzur4-{d}Inanna	PuzurInana[]PN
20908	Puzur4-{d}IŠKUR	Puzur₄.{d}IŠKUR[]PN
20909	Puzur4-{d}IŠKUR-ta	Puzur₄.{d}IŠKUR[]PN
20910	Puzur4-{d}Iš-da-gan	PuzurIšdagan[]PN
20911	Puzur4-{d}Iškur	PuzurIškur[]PN
20912	Puzur4-{d}Ištaran	PuzurIštaran[]PN
20913	Puzur4-{d}Lamma	PuzurLama[]PN
20914	Puzur4-{d}Li9-si4	PuzurLisi[]PN
20915	Puzur4-{d}Li9-si4-ta	PuzurLisi[]PN
20916	Puzur4-{d}Lulim	PuzurLulim[]PN
20917	Puzur4-{d}MUŠ3.EREN	Puzur₄.{d}MUŠ₃.EREN[]PN
20918	Puzur4-{d}Ma-ma	PuzurMama[]PN
20919	Puzur4-{d}Nanna	PuzurNana[]PN
20920	Puzur4-{d}Nanše	PuzurNanše[]PN
20921	Puzur4-{d}Nin-MAR.KI	Puzur₄.{d}Nin.MAR.KI[]PN
20922	Puzur4-{d}Nin-gal	PuzurNingal[]PN
20923	Puzur4-{d}Nin-gir2-su-ta	PuzurNinŋirsu[]PN
20924	Puzur4-{d}Nin-kar-ak	PuzurNinkarak[]PN
20925	Puzur4-{d}Nin-kar-ra-ak	PuzurNinkarak[]PN
20926	Puzur4-{d}Nin-sun2	PuzurNinsun[]PN
20927	Puzur4-{d}Nin-ti	PuzurNinti[]PN
20928	Puzur4-{d}Nin-šubur	PuzurNinšubur[]PN
20929	Puzur4-{d}Nu-muš-da	PuzurNumušda[]PN
20930	Puzur4-{d}PA	Puzur₄.{d}PA[]PN
20931	Puzur4-{d}Pirig3	PuzurPirig[]PN
20932	Puzur4-{d}Saman4	PuzurSaman[]PN
20933	Puzur4-{d}Sud3	PuzurSud[]PN
20934	Puzur4-{d}Sud3-da	PuzurSuda[]PN
20935	Puzur4-{d}Suen	PuzurSuʾen[]PN
20936	Puzur4-{d}Suen-ka	PuzurSuʾenka[]PN
20937	Puzur4-{d}Suen-ka-še3	PuzurSuʾenka[]PN
20938	Puzur4-{d}Suen-ta	PuzurSuʾen[]PN
20939	Puzur4-{d}Suh6	PuzurSuh[]PN
20940	Puzur4-{d}Tišpak	PuzurTišpak[]PN
20941	Puzur4-{d}UTU	Puzur₄.{d}UTU[]PN
20942	Puzur4-{d}UTU-še3	Puzur₄.{d}UTU[]PN
20943	Puzur4-{d}Utu	PuzurUtu[]PN
20944	Puzur4-{d}Za-ga2-ri2	PuzurZaŋari[]PN
20945	Puzur4-{d}da-gan	PuzurDagan[]PN
20946	Puzur4-{d}en-lil2	PuzurEnlil[]PN
20947	Puzur4-{d}inanna	PuzurInana[]PN
20948	Puzur4-{d}nin-kar-ak	PuzurNinkarak[]PN
20949	Puzur4-{d}nirahMUŠ	Puzur₄.{d}NirahMUŠ[]PN
20950	Puzur4-{d}{aš}Aš7-gi4	Puzur₄.{d}{aš}Aš₇.gi₄[]PN
20951	Puzur4-{d}ŠAKKAN2	Puzur₄.{d}ŠAKKAN₂[]PN
20952	Puzur4-{d}Šakkan2	PuzurŠakan[]PN
20953	Puzur4-{d}Šakkan2-ta	PuzurŠakan[]PN
20954	Puzur4-{d}Šakkan2-še3	PuzurŠakan[]PN
20955	Puzur4-{d}Šara2	PuzurŠara[]PN
20956	Puzur4-{d}Šara2-ka-še3	PuzurŠaraka[]PN
20957	Puzur4-{d}Šara2-še3	PuzurŠara[]PN
20958	Puzur4-{d}Šu-lal	PuzurŠulal[]PN
20959	Puzur4-{d}Šu-{d}Suen	PuzurŠuSuʾen[]PN
20960	Puzur4-{d}Šuba3	PuzurŠuba[]PN
20961	Puzur4-{d}Šul	PuzurŠul[]PN
20962	Puzur4-{d}Šul-gi	PuzurŠulgi[]PN
20963	Puzur4-{d}Šul-gi-me	PuzurŠulgime[]PN
20964	Puzur4-{d}Šul-gi-ta	PuzurŠulgi[]PN
20965	Puzur4-{iš}-{d}Da-gan	PuzurDagan[]PN
20966	Puzur4-{iš}:{d}Da-gan	PuzurDagan[]PN
20967	Puzur4-ŠA-Da-gan	Puzur₄.ŠA.Da.gan[]PN
20968	Puzur4-Šu-Eš4-tar2	Puzur₄.Šu.Eš₄.tar₂[]PN
20969	Puzur4-Šu-da	Puzur₄.Šu.da[]PN
20970	Puzur4-Šu-u2-da	Puzur₄.Šu.u₂.da[]PN
20971	Puzur4-Šuba3	Puzur₄.Šuba₃[]PN
20972	Puzur4-še3	Puzur[]PN
20973	Puzur4-šu	Puzuršu[]PN
20974	Puzur4-šu-ba	Puzuršuba[]PN
20975	Puzur4-šu-bi	Puzuršubi[]PN
20976	Puzur4-šu-ga	Puzuršuga[]PN
20977	Puzur4-šu-la2	Puzuršula[]PN
20978	Puzur4-šu-ni	Puzuršuni[]PN
20979	Puzur4-šu-u2-da	Puzuršuda[]PN
20980	Puzur4-šuba	Puzuršuba[]PN
20981	Puzur4-šuba2	Puzuršuba[]PN
20982	Puzur4-šuba3	Puzuršuba[]PN
20983	Puzur4-šuba3-gen7	Puzuršubagen[]PN
20984	Puzur4-šubaₓ	Puzuršubaₓ[]PN
20985	Puzur43-{d}En-lil2-la2	PuzurEnlila[]PN
20986	Puzur4:{iš}-{d}Da-gan	PuzurDagan[]PN
20987	Puzur4ta{iš}-{d}Da-gan	PuzurtaDagan[]PN
20988	Puzur4{iš.-{d}Da-gan	Puzur{iš.{d}Dagan[]PN
20989	Puzur4{iš}	Puzur[]PN
20990	Puzur4{iš}-	Puzur[]PN
20991	Puzur4{iš}-Da	Puzur₄{iš}.Da[]PN
20992	Puzur4{iš}-Da-gan	Puzur₄{iš}.Da.gan[]PN
20993	Puzur4{iš}-Da-gan-na	Puzur₄{iš}.Da.gan.na[]PN
20994	Puzur4{iš}-Da-gan{an.ki}	Puzur₄{iš}.Da.gan{an.ki}[]PN
20995	Puzur4{iš}-Da-gan{an}	Puzur₄{iš}.Da.gan{an}[]PN
20996	Puzur4{iš}-Da-gan{an}-na	Puzur₄{iš}.Da.gan{an}.na[]PN
20997	Puzur4{iš}-Da-gan{an}-še3	Puzur₄{iš}.Da.gan{an}[]PN
20998	Puzur4{iš}-Da-{ga-an}gan	Puzur₄{iš}.Da.{ga.an}gan[]PN
20999	Puzur4{iš}-EŠ2-{d}Da-gan	Puzur₄{iš}.EŠ₂.{d}Da.gan[]PN
21000	Puzur4{iš}-d-da-gan	Puzurddagan[]PN
21001	Puzur4{iš}-da-gan	Puzurdagan[]PN
21002	Puzur4{iš}-la-aš	Puzurlaš[]PN
21003	Puzur4{iš}-{d}	Puzur[]PN
21004	Puzur4{iš}-{d}-Da-ga-an	Puzur₄{iš}.{d}.Da.ga.an[]PN
21005	Puzur4{iš}-{d}:Da-gan	Puzur₄{iš}.{d}:Da.gan[]PN
21006	Puzur4{iš}-{d}:da-gan	Puzurdagan[]PN
21007	Puzur4{iš}-{d}Da-gan	PuzurDagan[]PN
21008	Puzur4{iš}-{d}Da-gan-ki	PuzurDaganki[]PN
21009	Puzur4{iš}-{d}Da-gan-na	PuzurDagana[]PN
21010	Puzur4{iš}-{d}Da-gan-ta	PuzurDagan[]PN
21011	Puzur4{iš}-{d}Da-gan-še3	PuzurDagan[]PN
21012	Puzur4{iš}-{d}Da-gan{ki}	PuzurDagan[]SN
21013	Puzur4{iš}-{d}Da-gan{ki}-ta	PuzurDagan[]SN
21014	Puzur4{iš}-{d}Da-gan{ki}-še3	PuzurDagan[]SN
21015	Puzur4{iš}-{d}Da-{ga}gan	PuzurDagan[]PN
21016	Puzur4{iš}-{d}Dagan	PuzurDagan[]PN
21017	Puzur4{iš}-{d}da-gan	PuzurDagan[]PN
21018	Puzur4{iš}-{d}da-gan{ki}	PuzurDagan[]SN
21019	Puzur4{iš}-{d}išDa-gan	Puzur₄{iš}.{d}IšDa.gan[]PN
21020	Puzur4{iš}-ša-la-aš	Puzuršalaš[]PN
21021	Puzur4{iš}:{d}Da-ga	PuzurDaga[]PN
21022	Puzur4{iš}:{d}Da-gan	PuzurDagan[]PN
21023	Puzur4{iš}:{d}Da-gan-na	PuzurDagana[]PN
21024	Puzur4{iš}Da-gan	Puzur₄{iš}Da.gan[]PN
21025	Qa2-at-la-bar	Qatlabar[]PN
21026	Qa2-da-šu-um	Qadašum[]PN
21027	Qa2-da-šum	Qadašum[]PN
21028	Qa2-du-ša-num2	Qadušanum[]PN
21029	Qa2-zu-DINGIR	Qa₂.zu.DINGIR[]PN
21030	Qa2-zu-DINGIR{um}	Qa₂.zu.DINGIR{um}[]PN
21031	Qar-DINGIR	Qar.DINGIR[]PN
21032	Qar-num2	Qarnum[]PN
21033	Qar-ra-di3-li2	Qaradili[]PN
21034	Qar-ši-be-li2	Qaršibeli[]PN
21035	Qar3-da-a	Qardaa[]PN
21036	Qiš-ti-Eš4-tar2	Qiš.ti.Eš₄.tar₂[]PN
21037	Qu2-ra-ad-i3-li2	Quradili[]PN
21038	Qu2-ra-ad-i3-li2-ta	Quradili[]PN
21039	Qu2-ra-ad-i3-li2-še3	Quradili[]PN
21040	Qu2-ra-ad-i3-li2-šu	Quradilišu[]PN
21041	Qu2-ra-di3-li2	Quradili[]PN
21042	Qu2-ra-du	Quradu[]PN
21043	Qu2-ra-du-sa3	Quradusa[]PN
21044	Qu2-ra-du-tum	Quradutum[]PN
21045	Qu2-ru-da	Quruda[]PN
21046	Qu2-ru-da-ab	Qurudab[]PN
21047	Qu3-ra-ad-i3-li2	Quradili[]PN
21048	Qur-da-su	Qurdasu[]PN
21049	Qur-da-šu	Qurdašu[]PN
21050	Qur-di3-DINGIR	Qur.di₃.DINGIR[]PN
21051	Qur-di3-i3-li2	Qurdili[]PN
21052	Qur-di3-lum	Qurdilum[]PN
21053	Qur-ra-di3-li2-ta	Quradili[]PN
21054	Qur-ra-du	Quradu[]PN
21055	Qur2-di3-DINGIR	Qur₂.di₃.DINGIR[]PN
21056	Qur2-ra-di3-li2	Quradili[]PN
21057	R-iq-mu-ša	Riqmuša[]PN
21058	RA-e2-še3	RA.e₂[]PN
21059	RA-ma-aš-ra	RA.ma.aš.ra[]PN
21060	RA-me	RA.me[]PN
21061	RA-ti	RA.ti[]PN
21062	RA-ur2	RA.ur₂[]PN
21063	RA-še3	RA[]PN
21064	RI-IGI-kam	RI.IGI.kam[]PN
21065	RI-RI-ta	RI.RI[]PN
21066	RI-U-šul-a	RI.U.šul.a[]PN
21067	RI-a-na-še3	RI.a.na[]PN
21068	RI-ba-a-ka-ta	RI.ba.a.ka[]PN
21069	RI-ba-a-kam	RI.ba.a.kam[]PN
21070	RI-ba-a-ra	RI.ba.a.ra[]PN
21071	RI-da-u3	RI.da.u₃[]PN
21072	RI-e	RI.e[]PN
21073	RI-ga-NI	RI.ga.NI[]PN
21074	RI-ge-na	RI.ge.na[]PN
21075	RI-ka	RI.ka[]PN
21076	RI-mu	RI.ŋu₁₀[]PN
21077	RI-nu	RI.nu[]PN
21078	RI-ta	RI[]PN
21079	RI-un-ba	RI.un.ba[]PN
21080	RI-še3	RI[]PN
21081	RI.BAD3{ki}	RI.BAD₃{ki}[]SN
21082	RI.RU.HA-ra	RI.RU.HA.ra[]PN
21083	RI.šI	RI.šI[]PN
21084	RIG-am3-tum-bi	RIG.am₃.tum.bi[]PN
21085	RU-anše	RU.anše[]PN
21086	RU-bi-me	RU.bi.me[]PN
21087	RU-bi-še3	RU.bi[]PN
21088	RU-da	RU.da[]PN
21089	RU-de3	RU.de₃[]PN
21090	RU-ub-ba-am3	RU.ub.ba.am₃[]PN
21091	RU-uš	RU.uš[]PN
21092	RUgunu	RUgunu[]PN
21093	RU{ki}	RU[]SN
21094	RUšub-a	RUšub.a[]PN
21095	Ra	Ra[]PN
21096	Ra-ab-ra-na-bu-UD	Ra.ab.ra.na.bu.UD[]PN
21097	Ra-an-ne2	Rane[]PN
21098	Ra-ba-na	Rabana[]PN
21099	Ra-ba-tum	Rabatum[]PN
21100	Ra-bi2-AN	Ra.bi₂.AN[]PN
21101	Ra-bi2-DINGIR	Ra.bi₂.DINGIR[]PN
21102	Ra-bi2-DINGIR-ta	Ra.bi₂.DINGIR[]PN
21103	Ra-bi2-NE	Ra.bi₂.NE[]PN
21104	Ra-bi2-ZU	Ra.bi₂.ZU[]PN
21105	Ra-bi2-bi2	Rabibi[]PN
21106	Ra-bi2-i3-li2	Rabili[]PN
21107	Ra-bi2-li2	Rabili[]PN
21108	Ra-bi2{ki}	Rabi[]SN
21109	Ra-ha-u3	Rahaʾu[]PN
21110	Ra-hu-tum	Rahutum[]PN
21111	Ra-ku6-u3	Rakuu[]PN
21112	Ra-ma-aš	Ramaš[]PN
21113	Ra-ma-nu-um	Ramanum[]PN
21114	Ra-ni	Rani[]PN
21115	Ra-ni-šu	Ranišu[]PN
21116	Ra-qa-šu-bu-um	Raqašubum[]PN
21117	Ra-si-še3	Rasi[]PN
21118	Ra-ši	Raši[]PN
21119	Ra-ši-be-li2	Rašibeli[]PN
21120	Ra-ši-be-li2-ta	Rašibeli[]PN
21121	Ra-ši-e2-mah	Rašiʾemah[]PN
21122	Ra-ši-ši	Rašiši[]PN
21123	Ra-šim-a-li2-ik	Rašimalik[]PN
21124	Rasur	Rasur[]PN
21125	Rasur+90-še3	Rasur+[]PN
21126	Rasur-MAR.KI	Rasur.MAR.KI[]PN
21127	Rasur-a	Rasura[]PN
21128	Rasur-gal2	Rasurgal[]PN
21129	Rasur-kam	Rasurkam[]PN
21130	Rasur-li	Rasurli[]PN
21131	Rasur-sig5	Rasursig[]PN
21132	Rasur.	Rasur.[]PN
21133	Rasur.0.5	Rasur..[]PN
21134	Rasur:	Rasur[]PN
21135	Rasur=5	Rasur=[]PN
21136	Rasur=engar	Rasur=engar[]PN
21137	Rasuren	Rasuren[]PN
21138	Rasur}.0.0	Rasur}..[]PN
21139	Rasur}.0.4	Rasur}..[]PN
21140	Rasur}.5	Rasur}.[]PN
21141	Re-eš-ba-ni	Rešbani[]PN
21142	Re-ṣi-lu-um	Reṣilum[]PN
21143	Remco:	Remšo[]PN
21144	Ri	Ri[]PN
21145	Ri-GIN2-si-mu-ša3	Ri.GIN₂.si.mu.ša₃[]PN
21146	Ri-TUG2-ad-ta	Ri.TUG₂.ad[]PN
21147	Ri-ba-AD{ki}	Ri.ba.AD{ki}[]SN
21148	Ri-ba-a	Ribaa[]PN
21149	Ri-ba-a-ta	Ribaa[]PN
21150	Ri-ba-ad	Ribad[]PN
21151	Ri-ba-ga-da	Ribagada[]PN
21152	Ri-ba-ga-da-ta	Ribagada[]PN
21153	Ri-ba-tum	Ribatum[]PN
21154	Ri-bi-in-tuh-hu	Ribintuhu[]PN
21155	Ri-bi2-dam	Ribidam[]PN
21156	Ri-bu-wa	Ribuwa[]PN
21157	Ri-ga-ba-da	Rigabada[]PN
21158	Ri-ha	Riha[]PN
21159	Ri-ha-ni	Rihani[]PN
21160	Ri-ha-ni-ta	Rihani[]PN
21161	Ri-hu	Rihu[]PN
21162	Ri-hu-ub	Rihub[]PN
21163	Ri-i3-Si-in	Ri.i₃.Si.in[]PN
21164	Ri-i3-iṣ-DINGIR	Ri.i₃.iṣ.DINGIR[]PN
21165	Ri-i3-si-in	Risin[]PN
21166	Ri-ib	Rib[]PN
21167	Ri-ib-hu-ti	Ribhuti[]PN
21168	Ri-ib-um-ta	Ribum[]PN
21169	Ri-ib-šu	Ribšu[]PN
21170	Ri-ig-mu-ša	Rigmuša[]PN
21171	Ri-ig-muš	Rigmuš[]PN
21172	Ri-im-DINGIR	Ri.im.DINGIR[]PN
21173	Ri-im-DINGIR-ta	Ri.im.DINGIR[]PN
21174	Ri-im-du10-ga	Rimduga[]PN
21175	Ri-im-ga-ga	Rimgaga[]PN
21176	Ri-im-i3-li2	Rimili[]PN
21177	Ri-im-{d}IŠKUR	Ri.im.{d}IŠKUR[]PN
21178	Ri-ip-hu-ti	Riphuti[]PN
21179	Ri-iš-DINGIR	Ri.iš.DINGIR[]PN
21180	Ri-iš-Eš4-tar2	Ri.iš.Eš₄.tar₂[]PN
21181	Ri-iš-be-li2	Rišbeli[]PN
21182	Ri-iš-tum	Rištum[]PN
21183	Ri-iṣ-DINGIR	Ri.iṣ.DINGIR[]PN
21184	Ri-iṣ-{d}En-lil2	RiṣEnlil[]PN
21185	Ri-iṣ-{d}Šakkan2-ta	RiṣŠakan[]PN
21186	Ri-ku-ga-da	Rikugada[]PN
21187	Ri-ma-nu-um	Rimanum[]PN
21188	Ri-mi-DINGIR	Ri.mi.DINGIR[]PN
21189	Ri-mi-DINGIR-ka-še3	Ri.mi.DINGIR.ka[]PN
21190	Ri-mi-DINGIR-ta	Ri.mi.DINGIR[]PN
21191	Ri-mi-i3-lum	Rimilum[]PN
21192	Ri-mu-uš{ki}	Rimuš[]SN
21193	Ri-muš-ša{ki}	Rimušša[]SN
21194	Ri-su2-KWU_509	Ri.su₂.KWU_₅₀₉[]PN
21195	Ri-zi-DINGIR	Ri.zi.DINGIR[]PN
21196	Ri-zu	Rizu[]PN
21197	Ri-ša-ṣum	Rišaṣum[]PN
21198	Ri-še-i	Rišeʾi[]PN
21199	Ri-ši-in	Rišin[]PN
21200	Ri-ši-in-ta	Rišin[]PN
21201	Ri-ṣi-DINGIR	Ri.ṣi.DINGIR[]PN
21202	Ri-ṣi-lum	Riṣilum[]PN
21203	Ri-ṣi2-DINGIR	Ri.ṣi₂.DINGIR[]PN
21204	Ri-ṣi2-dingir	Riṣidiŋir[]PN
21205	Ri2-ad	Riʾad[]PN
21206	Ri2-ma-su	Rimasu[]PN
21207	Rim-ma	Rima[]PN
21208	Ru-ba-ti	Rubati[]PN
21209	Ru-ba-ti-a	Rubatiʾa[]PN
21210	Ru-ba-tum	Rubatum[]PN
21211	Ru-ba-tum-še3	Rubatum[]PN
21212	Ru-ru	Ruru[]PN
21213	Ru-uš-dam	Rušdam[]PN
21214	Ru-ze2-lum	Ruzelum[]PN
21215	SA+A-bi	SA+A.bi[]PN
21216	SA+UD-e2-e2-ki-du10	SA+UD.e₂.e₂.ki.dug₃[]PN
21217	SA-IGI-bi-še3	SA.IGI.bi[]PN
21218	SA-kam	SA.kam[]PN
21219	SA.RA.DU-še3	SA.RA.DU[]PN
21220	SA6-ga	SA₆.ga[]PN
21221	SA6-ta	SA₆[]PN
21222	SAG-be-li2	SAG.be.li₂[]PN
21223	SAG-ku5	SAG.kud[]PN
21224	SAG-še3	SAG[]PN
21225	SAG.DUB.ke4-ne	SAG.DUB.ke₄.ne[]PN
21226	SAG.NI-la-ad	SAG.NI.la.ad[]PN
21227	SAG.ŠE-e	SAG.ŠE.e[]PN
21228	SAG×NI-bi	SAG×NI.bi[]PN
21229	SAHAR-dam	SAHAR.dam[]PN
21230	SAHAR-sur-ra	SAHAR.sur.ra[]PN
21231	SAHAR-ta	SAHAR[]PN
21232	SAHAR-ta------------	SAHAR.ta............[]PN
21233	SAL+HUB2-si-ga	SAL+HUB₂.si.ga[]PN
21234	SAL-da	SAL.da[]PN
21235	SAL-maš2	SAL.maš₂[]PN
21236	SAL-mu	SAL.ŋu₁₀[]PN
21237	SAL-sa6-ga	SAL.sag₉.ga[]PN
21238	SAL.HUB2-e	SAL.HUB₂.e[]PN
